Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes
2022,DICK04641795176287,464179,5176287,DICK,7/29/2022,3,3,0,Survive,7/22/2022,Incubating,0,0,3,3,5,,0,63,0,0,15,0,15,130,1040,14,14,13,12,12,SW,MTORG,flushed
2022,DICK04641795176287,464179,5176287,DICK,8/1/2022,4,3,0,Survive,7/22/2022,Nestling,0,0,3,3,5,,0,63,0,0,15,0,15,130,1040,14,14,13,12,12,SW,MTORG,
2022,DICK04641795176287,464179,5176287,DICK,8/3/2022,5,2,0,Survive,7/22/2022,Nestling,0,0,3,3,5,,0,63,0,0,15,0,15,130,1040,14,14,13,12,12,SW,MTORG,
2022,DICK04641795176287,464179,5176287,DICK,8/5/2022,6,2,0,Survive,7/22/2022,Nestling,0,0,3,3,5,,0,63,0,0,15,0,15,130,1040,14,14,13,12,12,SW,MTORG,
2022,DICK04641795176287,464179,5176287,DICK,8/8/2022,7,3,0,Survive,7/22/2022,Nestling,0,0,3,3,5,,0,63,0,0,15,0,15,130,1040,14,14,13,12,12,SW,MTORG,mom agitated nearby
2022,DICK04646945177148,464694,5177148,DICK,7/21/2022,1,3,0,Survive,7/18/2022,Incubating,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,no parent
2022,DICK04646945177148,464694,5177148,DICK,7/24/2022,2,3,0,Survive,7/18/2022,Incubating,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,no parent
2022,DICK04646945177148,464694,5177148,DICK,7/26/2022,3,2,0,Survive,7/18/2022,Incubating,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,no parent
2022,DICK04646945177148,464694,5177148,DICK,7/29/2022,4,3,0,Survive,7/18/2022,Nestling,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,
2022,DICK04646945177148,464694,5177148,DICK,7/31/2022,5,2,0,Survive,7/18/2022,Nestling,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,female on nest; nestlings fuzzy; eyes closed but big
2022,DICK04646945177148,464694,5177148,DICK,8/3/2022,6,3,0,Survive,7/18/2022,Nestling,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,
2022,DICK04646945177148,464694,5177148,DICK,8/5/2022,7,2,0,Survive,7/18/2022,Nestling,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,
2022,DICK04646945177148,464694,5177148,DICK,8/8/2022,8,3,0,Survive,7/18/2022,Nestling,0,0,4,3,-1,,15,3,0,0,63,0,15,20,850,8,11,9,10,16,NW,MTORG,parent chipping nearby
2022,CCSP04643965176131,464396,5176131,CCSP,7/23/2022,1,2,0,Survive,7/21/2022,Incubating,0,0,3,3,8,,15,0,15,0,0,0,63,70,770,8,5,7,6,11,SW,MTORG,
2022,CCSP04643965176131,464396,5176131,CCSP,7/26/2022,2,3,0,Survive,7/21/2022,Nestling,0,0,3,3,8,,15,0,15,0,0,0,63,70,770,8,5,7,6,11,SW,MTORG,
2022,CCSP04643965176131,464396,5176131,CCSP,7/29/2022,3,3,0,Survive,7/21/2022,Nestling,0,0,3,3,8,,15,0,15,0,0,0,63,70,770,8,5,7,6,11,SW,MTORG,
2022,CCSP04643965176131,464396,5176131,CCSP,7/31/2022,4,2,0,Survive,7/21/2022,Nestling,0,0,3,3,8,,15,0,15,0,0,0,63,70,770,8,5,7,6,11,SW,MTORG,
2022,CCSP04643965176131,464396,5176131,CCSP,8/3/2022,5,3,0,Survive,7/21/2022,Nestling,0,0,3,3,8,,15,0,15,0,0,0,63,70,770,8,5,7,6,11,SW,MTORG,
2022,CCSP04643965176131,464396,5176131,CCSP,8/6/2022,6,3,0,Survive,7/21/2022,Nestling,0,0,3,3,8,,15,0,15,0,0,0,63,70,770,8,5,7,6,11,SW,MTORG,"nest empty, parents chipping nearby"
2022,WEME04645185176449,464518,5176449,WEME,7/24/2022,1,2,0,Survive,7/22/2022,Incubating,0,0,2,3,11,W,85,0,15,0,3,3,0,15,645,4,3,4,4,13,NW,MTORG,flushed
2022,WEME04645185176449,464518,5176449,WEME,7/26/2022,2,2,0,Survive,7/22/2022,Incubating,0,0,2,3,11,W,85,0,15,0,3,3,0,15,645,4,3,4,4,13,NW,MTORG,"2 adults flushed, 1 N alive outsie of nest"
2022,WEME04645185176449,464518,5176449,WEME,7/29/2022,3,3,0,Survive,7/22/2022,Nestling,0,0,2,3,11,W,85,0,15,0,3,3,0,15,645,4,3,4,4,13,NW,MTORG,
2022,WEME04645185176449,464518,5176449,WEME,7/31/2022,4,2,0,Survive,7/22/2022,Nestling,0,0,2,3,11,W,85,0,15,0,3,3,0,15,645,4,3,4,4,13,NW,MTORG,
2022,WEME04645185176449,464518,5176449,WEME,8/3/2022,5,3,0,Survive,7/22/2022,Nestling,0,0,2,3,11,W,85,0,15,0,3,3,0,15,645,4,3,4,4,13,NW,MTORG,
2022,WEME04645185176449,464518,5176449,WEME,8/5/2022,6,2,0,Survive,7/22/2022,Nestling,0,0,2,3,11,W,85,0,15,0,3,3,0,15,645,4,3,4,4,13,NW,MTORG,parent and fledglings near
2022,CCSP04646425176002,464642,5176002,CCSP,7/21/2022,1,1,0,Survive,7/20/2022,Incubating,0,0,4,3,-1,,38,0,0,0,3,0,85,30,780,6,5,7,5,10,SW,MTORG,
2022,CCSP04646425176002,464642,5176002,CCSP,7/23/2022,2,2,0,Survive,7/20/2022,Incubating,0,0,4,3,-1,,38,0,0,0,3,0,85,30,780,6,5,7,5,10,SW,MTORG,
2022,CCSP04646425176002,464642,5176002,CCSP,7/26/2022,3,3,1,Trampled,7/20/2022,Incubating,0,0,4,3,-1,,38,0,0,0,3,0,85,30,780,6,5,7,5,10,SW,MTORG,
2022,BRBL04650085176443,465008,5176443,BRBL,7/7/2022,1,4,1,Unknown,7/3/2022,Incubating,2,0,2,2,-2,,0,0,0,3,95,0,0,0,1770,12,10,15,15,4,NE,MTORG,between 3/4; uncertain of the initial number of host eggs
2022,MODO04645025176458,464502,5176458,MODO,7/24/2022,1,2,0,Survive,7/22/2022,Incubating,0,0,2,2,11,,38,3,5,15,3,0,15,30,750,4,4,6,5,13,NW,MTORG,flushed
2022,MODO04645025176458,464502,5176458,MODO,7/26/2022,2,2,1,Failed,7/22/2022,Incubating,0,0,2,2,11,,38,3,5,15,3,0,15,30,750,4,4,6,5,13,NW,MTORG,one egg has a hole with ants going in; no mom flushed
2022,CCSP04643635176080,464363,5176080,CCSP,7/25/2022,1,2,1,Failed,7/23/2022,Incubating,0,0,3,3,4,,15,0,85,0,3,0,15,30,820,7,8,7,7,11,SW,MTORG,incidental
2022,CCSP04644595177164,464459,5177164,CCSP,7/26/2022,1,2,0,Survive,7/24/2022,Laying,0,0,1,0,-4,,15,3,3,0,15,0,38,35,1200,11,11,18,11,15,NW,MTORG,found while nest building
2022,CCSP04644595177164,464459,5177164,CCSP,7/29/2022,2,3,1,Failed,7/24/2022,Incubating,0,0,1,0,-4,,15,3,3,0,15,0,38,35,1200,11,11,18,11,15,NW,MTORG,flushed but nest empty
2022,BRBL04655705176108,465570,5176108,BRBL,7/16/2022,1,2,0,Survive,7/14/2022,Incubating,1,1,3,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,
2022,BRBL04655705176108,465570,5176108,BRBL,7/19/2022,2,3,0,Survive,7/14/2022,Incubating,1,1,3,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,flushed mom
2022,BRBL04655705176108,465570,5176108,BRBL,7/22/2022,3,3,0,Survive,7/14/2022,Incubating,1,1,3,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,
2022,BRBL04655705176108,465570,5176108,BRBL,7/25/2022,4,3,0,Survive,7/14/2022,Incubating,1,1,3,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,
2022,BRBL04655705176108,465570,5176108,BRBL,7/28/2022,5,3,0,Survive,7/14/2022,Nestling,1,1,3,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,fluffy; eyes closed; angry mom
2022,BRBL04655705176108,465570,5176108,BRBL,7/31/2022,6,3,0,Survive,7/14/2022,Nestling,1,1,3,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,
2022,BRBL04655705176108,465570,5176108,BRBL,8/3/2022,7,3,0,Survive,7/14/2022,Nestling,1,1,2,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,3rd may be buried
2022,BRBL04655705176108,465570,5176108,BRBL,8/5/2022,8,2,0,Survive,7/14/2022,Nestling,1,1,1,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,
2022,BRBL04655705176108,465570,5176108,BRBL,8/8/2022,9,3,0,Survive,7/14/2022,Nestling,1,1,1,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,
2022,BRBL04655705176108,465570,5176108,BRBL,8/10/2022,10,2,0,Survive,7/14/2022,Nestling,1,1,1,1,-2,,15,0,3,0,85,0,0,40,990,17,17,12,15,5,SE,MTORG,nest empty; both parents chipping around nest
2022,CCSP04645635176990,464563,5176990,CCSP,7/26/2022,1,2,0,Survive,7/24/2022,Laying,0,0,0,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,nest looks completed/mother hanging out nearby; nest found with only a few strands of grass
2022,CCSP04645635176990,464563,5176990,CCSP,7/29/2022,2,3,0,Survive,7/24/2022,Incubating,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,flushed
2022,CCSP04645635176990,464563,5176990,CCSP,7/31/2022,3,2,0,Survive,7/24/2022,Incubating,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,no adult
2022,CCSP04645635176990,464563,5176990,CCSP,8/3/2022,4,3,0,Survive,7/24/2022,Incubating,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,no adult
2022,CCSP04645635176990,464563,5176990,CCSP,8/5/2022,5,2,0,Survive,7/24/2022,Incubating,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,flushed
2022,CCSP04645635176990,464563,5176990,CCSP,8/8/2022,6,3,0,Survive,7/24/2022,Incubating,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,flushed
2022,CCSP04645635176990,464563,5176990,CCSP,8/10/2022,7,2,0,Survive,7/24/2022,Nestling,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,
2022,CCSP04645635176990,464563,5176990,CCSP,8/12/2022,8,2,0,Survive,7/24/2022,Nestling,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,
2022,CCSP04645635176990,464563,5176990,CCSP,8/15/2022,9,3,0,Survive,7/24/2022,Nestling,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,nest falling/sliding out; all 3 nestlings still there; no mom; lots of fecal sacs
2022,CCSP04645635176990,464563,5176990,CCSP,8/17/2022,10,2,1,Failed,7/24/2022,Nestling,0,0,3,0,-4,,38,0,3,0,15,0,38,25,910,9,17,10,10,15,NW,MTORG,nest broken/falling apart; no nestlings/mom around
2022,MODO04643555176294,464355,5176294,MODO,7/23/2022,1,1,0,Survive,7/22/2022,Incubating,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,
2022,MODO04643555176294,464355,5176294,MODO,7/26/2022,2,3,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,
2022,MODO04643555176294,464355,5176294,MODO,7/29/2022,3,3,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,
2022,MODO04643555176294,464355,5176294,MODO,8/1/2022,4,3,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,
2022,MODO04643555176294,464355,5176294,MODO,8/3/2022,5,2,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,
2022,MODO04643555176294,464355,5176294,MODO,8/5/2022,6,2,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,almost ready to fledge
2022,MODO04643555176294,464355,5176294,MODO,8/7/2022,7,2,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,
2022,MODO04643555176294,464355,5176294,MODO,8/10/2022,8,3,0,Survive,7/22/2022,Nestling,0,0,2,2,11,,15,0,38,0,15,0,15,20,610,7,7,7,8,12,SW,MTORG,two nestlings flew away; checked a few days later and the nest was empty
2022,GRSP04648595175749,464859,5175749,GRSP,7/31/2022,1,2,0,Survive,7/29/2022,Incubating,0,0,4,4,6,,85,0,0,0,15,3,3,15,340,2,4,7,6,9,SW,MTORG,incidental
2022,GRSP04648595175749,464859,5175749,GRSP,8/3/2022,2,3,1,Failed,7/29/2022,Incubating,0,0,4,4,6,,85,0,0,0,15,3,3,15,340,2,4,7,6,9,SW,MTORG,eggs gone; nest smashed
2022,CCSP04644765176571,464476,5176571,CCSP,7/24/2022,1,2,0,Survive,7/22/2022,Incubating,0,0,4,3,-1,,15,0,3,0,38,0,38,35,720,8,9,8,9,13,NW,MTORG,low in snowberry and thistle
2022,CCSP04644765176571,464476,5176571,CCSP,7/26/2022,2,2,0,Survive,7/22/2022,Incubating,0,0,4,3,-1,,15,0,3,0,38,0,38,35,720,8,9,8,9,13,NW,MTORG,
2022,CCSP04644765176571,464476,5176571,CCSP,7/29/2022,3,3,0,Survive,7/22/2022,Incubating,0,0,4,3,-1,,15,0,3,0,38,0,38,35,720,8,9,8,9,13,NW,MTORG,flushed
2022,CCSP04644765176571,464476,5176571,CCSP,7/31/2022,4,2,0,Survive,7/22/2022,Incubating,0,0,3,3,-1,,15,0,3,0,38,0,38,35,720,8,9,8,9,13,NW,MTORG,
2022,CCSP04644765176571,464476,5176571,CCSP,8/3/2022,5,3,1,Failed,7/22/2022,Incubating,0,0,3,3,-1,,15,0,3,0,38,0,38,35,720,8,9,8,9,13,NW,MTORG,nest empty and tipped over a bit
2022,CCSP04645315176474,464531,5176474,CCSP,7/24/2022,1,2,0,Survive,7/22/2022,Incubating,0,0,3,1,-2,,38,0,0,0,3,0,63,45,750,9,8,8,9,13,NW,MTORG,flushed
2022,CCSP04645315176474,464531,5176474,CCSP,7/26/2022,2,2,0,Survive,7/22/2022,Incubating,0,0,3,1,-2,,38,0,0,0,3,0,63,45,750,9,8,8,9,13,NW,MTORG,flushed
2022,CCSP04645315176474,464531,5176474,CCSP,7/29/2022,3,3,0,Survive,7/22/2022,Incubating,0,0,3,1,-2,,38,0,0,0,3,0,63,45,750,9,8,8,9,13,NW,MTORG,flushed
2022,CCSP04645315176474,464531,5176474,CCSP,7/31/2022,4,2,1,Failed,7/22/2022,Incubating,0,0,3,1,-2,,38,0,0,0,3,0,63,45,750,9,8,8,9,13,NW,MTORG,no eggs
2022,WEME04655155176001,465515,5176001,WEME,7/16/2022,1,2,0,Survive,7/14/2022,Laying,0,0,2,1,-5,,85,0,3,0,3,0,15,20,670,6,8,8,5,6,SE,MTORG,nest to GRSP nest
2022,WEME04655155176001,465515,5176001,WEME,7/19/2022,2,3,0,Survive,7/14/2022,Incubating,0,0,4,1,-5,,85,0,3,0,3,0,15,20,670,6,8,8,5,6,SE,MTORG,mom ran out yelling at me
2022,WEME04655155176001,465515,5176001,WEME,7/22/2022,3,3,1,Failed,7/14/2022,Incubating,0,0,4,1,-5,,85,0,3,0,3,0,15,20,670,6,8,8,5,6,SE,MTORG,broken eggs outside of nest
2022,MALL04649175175795,464917,5175795,MALL,7/23/2022,1,2,1,Abandoned,7/21/2022,Incubating,0,0,5,5,-2,,15,15,3,0,3,0,85,30,730,8,7,8,8,9,SE,MTORG,no flush or additional eggs after this check; eggs cold at the nest check
2022,CCSP04656105176791,465610,5176791,CCSP,7/25/2022,1,3,0,Survive,7/22/2022,Incubating,0,0,3,3,1,,38,0,3,0,15,0,15,60,840,7,7,7,8,3,NE,MTORG,incidental; nest tipped/facing N
2022,CCSP04656105176791,465610,5176791,CCSP,7/28/2022,2,3,0,Survive,7/22/2022,Incubating,0,0,3,3,1,,38,0,3,0,15,0,15,60,840,7,7,7,8,3,NE,MTORG,
2022,CCSP04656105176791,465610,5176791,CCSP,7/31/2022,3,3,0,Survive,7/22/2022,Incubating,0,0,3,3,1,,38,0,3,0,15,0,15,60,840,7,7,7,8,3,NE,MTORG,
2022,CCSP04656105176791,465610,5176791,CCSP,8/3/2022,4,3,0,Survive,7/22/2022,Nestling,0,0,3,3,1,,38,0,3,0,15,0,15,60,840,7,7,7,8,3,NE,MTORG,"nest fallen, trampling around"
2022,CCSP04656105176791,465610,5176791,CCSP,8/5/2022,5,2,1,Failed,7/22/2022,Nestling,0,0,3,3,1,,38,0,3,0,15,0,15,60,840,7,7,7,8,3,NE,MTORG,nest gone; feathers on ground; no parent
2022,MODO04642545176219,464254,5176219,MODO,7/23/2022,1,1,0,Survive,7/22/2022,Incubating,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,
2022,MODO04642545176219,464254,5176219,MODO,7/26/2022,2,3,0,Survive,7/22/2022,Incubating,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,
2022,MODO04642545176219,464254,5176219,MODO,7/29/2022,3,3,0,Survive,7/22/2022,Incubating,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,
2022,MODO04642545176219,464254,5176219,MODO,8/1/2022,4,3,0,Survive,7/22/2022,Nestling,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,
2022,MODO04642545176219,464254,5176219,MODO,8/3/2022,5,2,0,Survive,7/22/2022,Nestling,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,
2022,MODO04642545176219,464254,5176219,MODO,8/5/2022,6,2,0,Survive,7/22/2022,Nestling,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,
2022,MODO04642545176219,464254,5176219,MODO,8/8/2022,7,3,0,Survive,7/22/2022,Nestling,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,flushed
2022,MODO04642545176219,464254,5176219,MODO,8/10/2022,8,2,0,Survive,7/22/2022,Nestling,0,0,2,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,flushed
2022,MODO04642545176219,464254,5176219,MODO,8/12/2022,9,2,0,Survive,7/22/2022,Nestling,0,0,1,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,1 nestlings hanging around nest
2022,MODO04642545176219,464254,5176219,MODO,8/15/2022,10,3,0,Survive,7/22/2022,Nestling,0,0,1,2,6,,38,0,15,15,15,0,15,5,620,7,4,5,6,12,SW,MTORG,no nestlings/parents around; should be old enough to fledge and nest appears undisturbed
2022,GRSP04654065175802,465406,5175802,GRSP,7/31/2022,1,2,0,Survive,7/29/2022,Incubating,0,0,4,4,1,,15,0,38,0,15,0,38,20,480,6,5,2,4,7,SE,MTORG,incidental
2022,GRSP04654065175802,465406,5175802,GRSP,8/3/2022,2,3,0,Survive,7/29/2022,Incubating,0,0,4,4,1,,15,0,38,0,15,0,38,20,480,6,5,2,4,7,SE,MTORG,flushed
2022,GRSP04654065175802,465406,5175802,GRSP,8/5/2022,3,2,1,Failed,7/29/2022,Incubating,0,0,4,4,1,,15,0,38,0,15,0,38,20,480,6,5,2,4,7,SE,MTORG,no eggs/parents
2022,EAKI04649545176423,464954,5176423,EAKI,6/25/2022,1,3,0,Survive,6/22/2022,Incubating,1,1,3,2,-1,,,,,,,,,,,,,,,,,MTORG,on post in central corral
2022,EAKI04649545176423,464954,5176423,EAKI,6/28/2022,2,3,0,Survive,6/22/2022,Incubating,1,1,3,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/1/2022,3,3,0,Survive,6/22/2022,Incubating,1,1,3,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/4/2022,4,3,0,Survive,6/22/2022,Incubating,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/7/2022,5,3,0,Survive,6/22/2022,Incubating,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,"BHCO fuzzy, eyes clightly open"
2022,EAKI04649545176423,464954,5176423,EAKI,7/9/2022,6,2,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,Hosts just fluffy; 2 days old
2022,EAKI04649545176423,464954,5176423,EAKI,7/12/2022,7,3,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/15/2022,8,3,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,jumped out of nest onto ground
2022,EAKI04649545176423,464954,5176423,EAKI,7/18/2022,9,3,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/21/2022,10,3,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/23/2022,11,2,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,EAKI04649545176423,464954,5176423,EAKI,7/26/2022,12,3,0,Survive,6/22/2022,Nestling,1,1,2,2,-1,,,,,,,,,,,,,,,,,MTORG,
2022,RWBL04649875176945,464987,5176945,RWBL,7/8/2022,1,1,0,Survive,7/7/2022,Incubating,2,2,1,1,9,,3,15,3,0,38,0,63,20,990,7,9,8,7,1,NE,MTORG,parent around
2022,RWBL04649875176945,464987,5176945,RWBL,7/11/2022,2,3,0,Survive,7/7/2022,Nestling,1,2,1,1,9,,3,15,3,0,38,0,63,20,990,7,9,8,7,1,NE,MTORG,not sure if BHCO
2022,RWBL04649875176945,464987,5176945,RWBL,7/14/2022,3,3,0,Survive,7/7/2022,Nestling,1,2,1,1,9,,3,15,3,0,38,0,63,20,990,7,9,8,7,1,NE,MTORG,
2022,RWBL04649875176945,464987,5176945,RWBL,7/16/2022,4,2,0,Survive,7/7/2022,Nestling,1,2,1,1,9,,3,15,3,0,38,0,63,20,990,7,9,8,7,1,NE,MTORG,
2022,RWBL04649875176945,464987,5176945,RWBL,7/19/2022,5,3,0,Survive,7/7/2022,Nestling,1,2,1,1,9,,3,15,3,0,38,0,63,20,990,7,9,8,7,1,NE,MTORG,
2022,RWBL04649875176945,464987,5176945,RWBL,7/22/2022,6,3,0,Survive,7/7/2022,Nestling,1,2,1,1,9,,3,15,3,0,38,0,63,20,990,7,9,8,7,1,NE,MTORG,bottom of nest falled out; don't see fledglings but male is following me and calling
2022,BWTE04650045177171,465004,5177171,BWTE,6/13/2022,1,4,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,no parent; eggs covered
2022,BWTE04650045177171,465004,5177171,BWTE,6/15/2022,2,2,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,
2022,BWTE04650045177171,465004,5177171,BWTE,6/18/2022,3,3,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,
2022,BWTE04650045177171,465004,5177171,BWTE,6/21/2022,4,3,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,
2022,BWTE04650045177171,465004,5177171,BWTE,6/24/2022,5,3,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,mom flushed
2022,BWTE04650045177171,465004,5177171,BWTE,6/27/2022,6,3,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,
2022,BWTE04650045177171,465004,5177171,BWTE,6/30/2022,7,3,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,flushed
2022,BWTE04650045177171,465004,5177171,BWTE,7/3/2022,8,3,0,Survive,6/9/2022,Incubating,0,0,9,9,1,,38,0,0,0,3,0,38,10,820,8,6,7,10,1,NE,MTORG,success - seen hatching
2022,GADW04650505177080,465050,5177080,GADW,7/11/2022,1,3,0,Survive,7/8/2022,Incubating,0,0,8,8,10,,0,38,0,0,3,0,63,20,750,5,5,4,4,1,NE,MTORG,covered
2022,GADW04650505177080,465050,5177080,GADW,7/14/2022,2,3,0,Survive,7/8/2022,Incubating,0,0,8,8,10,,0,38,0,0,3,0,63,20,750,5,5,4,4,1,NE,MTORG,flushed
2022,GADW04650505177080,465050,5177080,GADW,7/16/2022,3,2,0,Survive,7/8/2022,Incubating,0,0,8,8,10,,0,38,0,0,3,0,63,20,750,5,5,4,4,1,NE,MTORG,
2022,GADW04650505177080,465050,5177080,GADW,7/19/2022,4,3,0,Survive,7/8/2022,Incubating,0,0,8,8,10,,0,38,0,0,3,0,63,20,750,5,5,4,4,1,NE,MTORG,covered
2022,GADW04650505177080,465050,5177080,GADW,7/22/2022,5,3,0,Survive,7/8/2022,Incubating,0,0,8,8,10,,0,38,0,0,3,0,63,20,750,5,5,4,4,1,NE,MTORG,
2022,GADW04650505177080,465050,5177080,GADW,7/25/2022,6,3,0,Survive,7/8/2022,Incubating,0,0,8,8,10,,0,38,0,0,3,0,63,20,750,5,5,4,4,1,NE,MTORG,eggs look hatched
2022,GADW04649765176854,464976,5176854,GADW,7/8/2022,1,1,0,Survive,7/7/2022,Incubating,0,0,7,7,4,,63,0,0,0,38,0,0,80,1020,8,8,9,11,1,NE,MTORG,
2022,GADW04649765176854,464976,5176854,GADW,7/11/2022,2,3,0,Survive,7/7/2022,Incubating,0,0,7,7,4,,63,0,0,0,38,0,0,80,1020,8,8,9,11,1,NE,MTORG,
2022,GADW04649765176854,464976,5176854,GADW,7/14/2022,3,3,0,Survive,7/7/2022,Incubating,0,0,7,7,4,,63,0,0,0,38,0,0,80,1020,8,8,9,11,1,NE,MTORG,flushed
2022,GADW04649765176854,464976,5176854,GADW,7/16/2022,4,2,0,Survive,7/7/2022,Incubating,0,0,7,7,4,,63,0,0,0,38,0,0,80,1020,8,8,9,11,1,NE,MTORG,
