Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Survive,Fate,FirstFound,Stage,BHCONum,BHCOpres,Clutch,InitClutch,InitBHCO,AgeFound,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Unit,Pasture,Patch,Treatment,pTreat,cTreat,Notes,
2022,BWTE04651775176998,465177,5176998,BWTE,6/21/2022,4,3,Survive,0,6/9/2022,Incubating,0,0,11,11,0,0,63,15,3,0,15,0,0,10,760,7,7,8,8,Wagon,1,NE,MTORG,Heavy,Rest,,
2022,BWTE04651775176998,465177,5176998,BWTE,6/24/2022,5,3,Survive,0,6/9/2022,Incubating,0,0,11,11,0,0,63,15,3,0,15,0,0,10,760,7,7,8,8,Wagon,1,NE,MTORG,Heavy,Rest,,
2022,BWTE04651775176998,465177,5176998,BWTE,6/27/2022,6,3,Survive,0,6/9/2022,Incubating,0,0,11,11,0,0,63,15,3,0,15,0,0,10,760,7,7,8,8,Wagon,1,NE,MTORG,Heavy,Rest,,
2022,BWTE04651775176998,465177,5176998,BWTE,6/30/2022,7,3,Survive,0,6/9/2022,Incubating,0,0,11,11,0,0,63,15,3,0,15,0,0,10,760,7,7,8,8,Wagon,1,NE,MTORG,Heavy,Rest,,
2022,BWTE04651775176998,465177,5176998,BWTE,7/6/2022,8,6,Survive,0,6/9/2022,Incubating,0,0,11,11,0,0,63,15,3,0,15,0,0,10,760,7,7,8,8,Wagon,1,NE,MTORG,Heavy,Rest,,
2022,BWTE04652895176882,465289,5176882,BWTE,5/26/2022,1,3,Survive,0,5/23/2022,Laying,0,0,4,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,5/30/2022,2,4,Survive,0,5/23/2022,Laying,0,0,7,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/3/2022,3,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/7/2022,4,4,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/10/2022,5,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/13/2022,6,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/15/2022,7,2,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/18/2022,8,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/21/2022,9,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/24/2022,10,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,BWTE04652895176882,465289,5176882,BWTE,6/27/2022,11,3,Survive,0,5/23/2022,Incubating,0,0,9,3,0,-6,38,15,15,0,3,0,3,25,650,5,4,5,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/13/2022,1,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/15/2022,2,2,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/18/2022,3,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/21/2022,4,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/24/2022,5,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/27/2022,6,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,6/30/2022,7,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04652015176739,465201,5176739,GADW,7/3/2022,8,3,Survive,0,6/10/2022,Incubating,0,0,11,11,0,0,38,0,3,0,0,0,38,40,800,6,6,7,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/11/2022,1,1,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/15/2022,2,4,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/18/2022,3,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/21/2022,4,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/24/2022,5,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/27/2022,6,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,6/30/2022,7,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,7/3/2022,8,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04656535177207,465653,5177207,GADW,7/6/2022,9,3,Survive,0,6/10/2022,Incubating,0,0,9,9,0,0,63,3,0,0,0,0,38,45,720,1,5,3,3,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,5/26/2022,1,2,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,5/30/2022,2,4,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/2/2022,3,3,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/4/2022,4,2,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/7/2022,5,3,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/10/2022,6,3,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/13/2022,7,3,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/15/2022,8,2,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/18/2022,9,3,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,STGR04653175176774,465317,5176774,STGR,6/21/2022,10,3,Survive,0,5/24/2022,Incubating,0,0,15,15,0,0,38,15,3,0,3,3,15,45,870,7,6,8,5,Wagon,2,NE,MTORG,Full,Heavy,,
2022,AMCO04652305176896,465230,5176896,AMCO,6/13/2022,1,3,Survive,0,6/10/2022,Incubating,0,0,10,10,0,19,0,0,15,15,0,38,0,WATER,1690,6,6,13,14,Wagon,2,NE,MTORG,Full,Heavy,Water Depth = 1650,
2022,AMCO04652305176896,465230,5176896,AMCO,6/15/2022,2,2,Survive,0,6/10/2022,Incubating,0,0,10,10,0,19,0,0,15,15,0,38,0,WATER,1690,6,6,13,14,Wagon,2,NE,MTORG,Full,Heavy,Water Depth = 1650,
2022,AMCO04652305176896,465230,5176896,AMCO,6/17/2022,3,2,Survive,0,6/10/2022,Incubating,0,0,10,10,0,19,0,0,15,15,0,38,0,WATER,1690,6,6,13,14,Wagon,2,NE,MTORG,Full,Heavy,Water Depth = 1650,
2022,NOPI04651365176752,465136,5176752,NOPI,6/10/2022,1,2,Survive,0,6/8/2022,Incubating,0,0,5,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/13/2022,2,3,Survive,0,6/8/2022,Incubating,0,0,5,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/15/2022,3,2,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/18/2022,4,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/21/2022,5,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/24/2022,6,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/27/2022,7,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,6/30/2022,8,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,7/3/2022,9,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,7/6/2022,10,3,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,NOPI04651365176752,465136,5176752,NOPI,7/8/2022,11,2,Survive,0,6/8/2022,Incubating,0,0,6,5,0,0,15,3,3,0,15,0,38,30,740,7,7,7,7,Wagon,2,NE,MTORG,Full,Heavy,,
2022,GADW04653935176699,465393,5176699,GADW,6/18/2022,1,3,Survive,0,6/15/2022,Incubating,0,0,11,11,0,10,63,38,0,0,0,0,0,30,1160,10,12,18,12,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04653935176699,465393,5176699,GADW,6/21/2022,2,3,Survive,0,6/15/2022,Incubating,0,0,11,11,0,10,63,38,0,0,0,0,0,30,1160,10,12,18,12,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04653935176699,465393,5176699,GADW,6/24/2022,3,3,Survive,0,6/15/2022,Incubating,0,0,11,11,0,10,63,38,0,0,0,0,0,30,1160,10,12,18,12,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04653935176699,465393,5176699,GADW,6/27/2022,4,3,Survive,0,6/15/2022,Incubating,0,0,11,11,0,10,63,38,0,0,0,0,0,30,1160,10,12,18,12,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04653935176699,465393,5176699,GADW,6/30/2022,5,3,Survive,0,6/15/2022,Incubating,0,0,11,11,0,10,63,38,0,0,0,0,0,30,1160,10,12,18,12,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04653935176699,465393,5176699,GADW,7/3/2022,6,3,Survive,0,6/15/2022,Incubating,0,0,11,11,0,10,63,38,0,0,0,0,0,30,1160,10,12,18,12,Wagon,3,NE,MTORG,Moderate,Full,,
2022,STGR04655325176841,465532,5176841,STGR,6/7/2022,1,4,Survive,0,6/3/2022,Incubating,0,0,14,11,0,16,3,63,3,0,0,0,38,31,697,7,6,4,7,Wagon,3,NE,MTORG,Moderate,Full,,
2022,STGR04655325176841,465532,5176841,STGR,6/10/2022,2,3,Survive,0,6/3/2022,Incubating,0,0,14,11,0,16,3,63,3,0,0,0,38,31,697,7,6,4,7,Wagon,3,NE,MTORG,Moderate,Full,,
2022,RWBL04657465177041,465746,5177041,RWBL,6/21/2022,1,4,Survive,0,6/17/2022,Nestling,0,0,3,3,0,10,0,0,0,3,0,98,0,0,1340,20,10,8,15,Wagon,3,NE,MTORG,Moderate,Full,,
2022,RWBL04657465177041,465746,5177041,RWBL,6/24/2022,2,3,Survive,0,6/17/2022,Nestling,0,0,3,3,0,10,0,0,0,3,0,98,0,0,1340,20,10,8,15,Wagon,3,NE,MTORG,Moderate,Full,,
2022,RWBL04657465177041,465746,5177041,RWBL,6/27/2022,3,3,Survive,0,6/17/2022,Nestling,0,0,3,3,0,10,0,0,0,3,0,98,0,0,1340,20,10,8,15,Wagon,3,NE,MTORG,Moderate,Full,,
2022,RWBL04657465177041,465746,5177041,RWBL,6/30/2022,4,3,Survive,0,6/17/2022,Nestling,0,0,1,3,0,10,0,0,0,3,0,98,0,0,1340,20,10,8,15,Wagon,3,NE,MTORG,Moderate,Full,,
2022,RWBL04657465177041,465746,5177041,RWBL,7/3/2022,5,3,Survive,0,6/17/2022,Nestling,0,0,1,3,0,10,0,0,0,3,0,98,0,0,1340,20,10,8,15,Wagon,3,NE,MTORG,Moderate,Full,,
2022,BWTE04655415176903,465541,5176903,BWTE,5/26/2022,1,2,Survive,0,5/24/2022,Incubating,0,0,9,9,0,17,0,0,15,3,3,85,0,17,745,6,5,4,7,Wagon,3,NE,MTORG,Moderate,Full,,
2022,BWTE04655415176903,465541,5176903,BWTE,5/30/2022,2,4,Survive,0,5/24/2022,Incubating,0,0,9,9,0,17,0,0,15,3,3,85,0,17,745,6,5,4,7,Wagon,3,NE,MTORG,Moderate,Full,,
2022,CCSP04656235176723,465623,5176723,CCSP,7/25/2022,1,3,Survive,0,7/22/2022,Nestling,0,0,2,2,0,3,63,0,3,0,3,0,38,40,650,5,6,7,5,Wagon,3,NE,MTORG,Moderate,Full,,
2022,CCSP04656235176723,465623,5176723,CCSP,7/28/2022,2,3,Survive,0,7/22/2022,Nestling,0,0,2,2,0,3,63,0,3,0,3,0,38,40,650,5,6,7,5,Wagon,3,NE,MTORG,Moderate,Full,,
2022,CCSP04656235176723,465623,5176723,CCSP,7/31/2022,3,3,Survive,0,7/22/2022,Nestling,0,0,2,2,0,3,63,0,3,0,3,0,38,40,650,5,6,7,5,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/3/2022,1,3,Survive,0,5/31/2022,Laying,0,0,6,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/7/2022,2,4,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/10/2022,3,3,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/13/2022,4,3,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/15/2022,5,2,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/18/2022,6,3,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/21/2022,7,3,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/24/2022,8,3,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,PBGR04655115176889,465511,5176889,PBGR,6/27/2022,9,3,Survive,0,5/31/2022,Incubating,0,0,8,4,0,-4,0,0,63,63,3,15,0,WATER,1060,14,16,17,14,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,6/21/2022,1,4,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,6/24/2022,2,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,6/27/2022,3,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,6/30/2022,4,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,7/3/2022,5,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,7/6/2022,6,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,7/8/2022,7,2,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,GADW04657245177136,465724,5177136,GADW,7/11/2022,8,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,2,15,15,15,0,3,0,15,40,1060,7,8,9,9,Wagon,3,NE,MTORG,Moderate,Full,,
2022,CCSP04656955176452,465695,5176452,CCSP,7/1/2022,1,1,Survive,0,6/30/2022,Incubating,0,1,4,4,0,9,15,3,3,0,38,0,15,30,810,10,15,8,8,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,CCSP04656955176452,465695,5176452,CCSP,7/3/2022,2,2,Survive,0,6/30/2022,Nestling,0,1,4,4,0,9,15,3,3,0,38,0,15,30,810,10,15,8,8,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,CCSP04656955176452,465695,5176452,CCSP,7/6/2022,3,3,Survive,0,6/30/2022,Nestling,1,1,3,4,0,9,15,3,3,0,38,0,15,30,810,10,15,8,8,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,CCSP04656955176452,465695,5176452,CCSP,7/8/2022,4,2,Survive,0,6/30/2022,Nestling,1,1,3,4,0,9,15,3,3,0,38,0,15,30,810,10,15,8,8,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,CCSP04656955176452,465695,5176452,CCSP,7/11/2022,5,3,Survive,0,6/30/2022,Nestling,1,1,3,4,0,9,15,3,3,0,38,0,15,30,810,10,15,8,8,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,CCSP04656955176452,465695,5176452,CCSP,7/14/2022,6,3,Survive,0,6/30/2022,Nestling,1,1,3,4,0,9,15,3,3,0,38,0,15,30,810,10,15,8,8,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,6/21/2022,1,4,Survive,0,6/17/2022,Incubating,1,1,4,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,6/24/2022,2,3,Survive,0,6/17/2022,Incubating,1,1,4,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,6/27/2022,3,3,Survive,0,6/17/2022,Nestling,1,1,4,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,6/30/2022,4,3,Survive,0,6/17/2022,Nestling,1,1,3,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,7/3/2022,5,3,Survive,0,6/17/2022,Nestling,1,1,2,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,7/6/2022,6,3,Survive,0,6/17/2022,Nestling,1,1,2,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,7/8/2022,7,2,Survive,0,6/17/2022,Nestling,0,1,2,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BRBL04649785176430,464978,5176430,BRBL,7/11/2022,8,3,Survive,0,6/17/2022,Nestling,0,1,2,4,1,4,0,0,0,0,85,15,0,0,1710,15,15,15,15,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BWTE04652085176468,465208,5176468,BWTE,6/21/2022,1,4,Survive,0,6/17/2022,Incubating,0,0,11,11,0,9,63,0,0,0,15,0,0,20,750,12,6,11,12,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BWTE04652085176468,465208,5176468,BWTE,6/24/2022,2,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,9,63,0,0,0,15,0,0,20,750,12,6,11,12,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BWTE04652085176468,465208,5176468,BWTE,6/27/2022,3,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,9,63,0,0,0,15,0,0,20,750,12,6,11,12,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BWTE04652085176468,465208,5176468,BWTE,6/30/2022,4,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,9,63,0,0,0,15,0,0,20,750,12,6,11,12,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,BWTE04652085176468,465208,5176468,BWTE,7/3/2022,5,3,Survive,0,6/17/2022,Incubating,0,0,11,11,0,9,63,0,0,0,15,0,0,20,750,12,6,11,12,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,GADW04655505176451,465550,5176451,GADW,6/30/2022,1,3,Survive,0,6/27/2022,Incubating,0,0,10,10,0,0,15,15,3,0,15,0,63,60,770,3,3,5,4,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,GADW04655505176451,465550,5176451,GADW,7/3/2022,2,3,Survive,0,6/27/2022,Incubating,0,0,10,10,0,0,15,15,3,0,15,0,63,60,770,3,3,5,4,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,GADW04655505176451,465550,5176451,GADW,7/6/2022,3,3,Survive,0,6/27/2022,Incubating,0,0,10,10,0,0,15,15,3,0,15,0,63,60,770,3,3,5,4,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,GADW04655505176451,465550,5176451,GADW,7/8/2022,4,2,Survive,0,6/27/2022,Incubating,0,0,10,10,0,0,15,15,3,0,15,0,63,60,770,3,3,5,4,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,GADW04655505176451,465550,5176451,GADW,7/11/2022,5,3,Survive,0,6/27/2022,Incubating,0,0,10,10,0,0,15,15,3,0,15,0,63,60,770,3,3,5,4,Wagon,4,NE,MTORG,Rest,Moderate,,
2022,GADW04655505176451,465550,5176451,GADW,7/14/2022,6,3,Survive,0,6/27/2022,Incubating,0,0,10,10,0,0,15,15,3,0,15,0,63,60,770,3,3,5,4,Wagon,4,NE,MTORG,Rest,Moderate,,
