Year,id,X,Y,Spec,Date,Visit.Interval,Expos,Fate,Fate2,FirstFound,Stage,BHCONum,InitBHCO,Clutch,InitClutch,AgeFound,Open,KBG,Smooth.Brome,Litter,Bare,Forb,Grasslike,Woody,Litter.Depth,Veg.Height,R1,R2,R3,R4,Paddock,Replicate,Treatment,Notes,DateChecked,LastChecked,LastPresent,Initiation,BHCOPres,Nestling,cTreat,cDoD,pTreat,pDoD,start,end,grazed,grazep,VOR
2022,CCSP04647585175864,464758,5175864,CCSP,6/3/2022,1,2,0,Survive,152,Incubating,1,1,1,2,7,NA,3,38,15,0,3,0,38,15,740,7,5,7,6,9,SW,MTORG,NA,154,166,166,145,1,0,Heavy,65.3,Rest,0,144,179,22,1,6.25
2022,CCSP04647585175864,464758,5175864,CCSP,6/6/2022,2,3,0,Survive,152,Nestling,1,1,1,2,7,NA,3,38,15,0,3,0,38,15,740,7,5,7,6,9,SW,MTORG,NA,157,166,166,145,1,1,Heavy,65.3,Rest,0,144,179,22,1,6.25
2022,CCSP04647585175864,464758,5175864,CCSP,6/9/2022,3,3,0,Survive,152,Nestling,1,1,1,2,7,NA,3,38,15,0,3,0,38,15,740,7,5,7,6,9,SW,MTORG,NA,160,166,166,145,1,1,Heavy,65.3,Rest,0,144,179,22,1,6.25
2022,CCSP04647585175864,464758,5175864,CCSP,6/12/2022,4,3,0,Survive,152,Nestling,1,1,1,2,7,NA,3,38,15,0,3,0,38,15,740,7,5,7,6,9,SW,MTORG,eyes open; sheaths coming in,163,166,166,145,1,1,Heavy,65.3,Rest,0,144,179,22,1,6.25
2022,CCSP04647585175864,464758,5175864,CCSP,6/15/2022,5,3,0,Survive,152,Nestling,1,1,1,2,7,NA,3,38,15,0,3,0,38,15,740,7,5,7,6,9,SW,MTORG,fledglings/mom nearby,166,166,166,145,1,1,Heavy,65.3,Rest,0,144,179,22,1,6.25
2022,CCSP04648395175743,464839,5175743,CCSP,6/28/2022,1,1,0,Survive,178,Nestling,0,0,3,3,15,NA,38,0,0,0,15,0,15,30,750,6,7,7,6,9,SW,MTORG,NA,179,188,188,163,0,1,Heavy,65.3,Rest,0,144,179,17,1,6.5
2022,CCSP04648395175743,464839,5175743,CCSP,7/1/2022,2,3,0,Survive,178,Nestling,0,0,3,3,15,NA,38,0,0,0,15,0,15,30,750,6,7,7,6,9,SW,MTORG,eyes open; no parent,182,188,188,163,0,1,Heavy,65.3,Rest,0,144,179,17,1,6.5
2022,CCSP04648395175743,464839,5175743,CCSP,7/4/2022,3,3,0,Survive,178,Nestling,0,0,2,3,15,NA,38,0,0,0,15,0,15,30,750,6,7,7,6,9,SW,MTORG,"eyes open, very feathered, maybe fledging",185,188,188,163,0,1,Heavy,65.3,Rest,0,144,179,17,1,6.5
2022,CCSP04648395175743,464839,5175743,CCSP,7/7/2022,4,3,0,Survive,178,Nestling,0,0,2,3,15,NA,38,0,0,0,15,0,15,30,750,6,7,7,6,9,SW,MTORG,nestlings looked ready to go on previous check and there were only two; adult was nearby chipping at me,188,188,188,163,0,1,Heavy,65.3,Rest,0,144,179,17,1,6.5
2022,GRSP04648685175973,464868,5175973,GRSP,6/28/2022,1,1,0,Survive,178,Laying,0,0,2,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,NA,179,199,199,182,0,0,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/1/2022,2,3,0,Survive,178,Incubating,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,flushed very close and landed close,182,199,199,182,0,0,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/4/2022,3,3,0,Survive,178,Incubating,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,flushed and flailed around,185,199,199,182,0,0,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/7/2022,4,3,0,Survive,178,Incubating,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,female on; didn't flush,188,199,199,182,0,0,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/9/2022,5,2,0,Survive,178,Incubating,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,female on; flushed,190,199,199,182,0,0,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/12/2022,6,3,0,Survive,178,Nestling,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,"could see 3N, no eggs; mom ran off and around me",193,199,199,182,0,1,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/15/2022,7,3,0,Survive,178,Nestling,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,I see 5 nestlings,196,199,199,182,0,1,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,GRSP04648685175973,464868,5175973,GRSP,7/18/2022,8,3,0,Survive,178,Nestling,0,0,5,1,-4,E,15,0,3,0,15,0,38,50,740,6,4,6,6,9,SW,MTORG,no parents; nest empty,199,199,199,182,0,1,Heavy,65.3,Rest,0,144,179,0,0,5.5
2022,CCSP04646915175858,464691,5175858,CCSP,7/7/2022,1,3,0,Survive,185,Incubating,0,0,3,3,7,NA,15,0,3,0,38,0,15,40,820,8,8,9,9,9,SW,MTORG,female chipping,188,199,199,178,0,0,Heavy,65.3,Rest,0,144,179,2,1,8.5
2022,CCSP04646915175858,464691,5175858,CCSP,7/9/2022,2,2,0,Survive,185,Incubating,0,0,3,3,7,NA,15,0,3,0,38,0,15,40,820,8,8,9,9,9,SW,MTORG,female on nest,190,199,199,178,0,0,Heavy,65.3,Rest,0,144,179,2,1,8.5
2022,CCSP04646915175858,464691,5175858,CCSP,7/12/2022,3,3,0,Survive,185,Nestling,0,0,2,3,7,NA,15,0,3,0,38,0,15,40,820,8,8,9,9,9,SW,MTORG,low in snowberry; parents near,193,199,199,178,0,1,Heavy,65.3,Rest,0,144,179,2,1,8.5
2022,CCSP04646915175858,464691,5175858,CCSP,7/15/2022,4,3,0,Survive,185,Nestling,0,0,2,3,7,NA,15,0,3,0,38,0,15,40,820,8,8,9,9,9,SW,MTORG,NA,196,199,199,178,0,1,Heavy,65.3,Rest,0,144,179,2,1,8.5
2022,CCSP04646915175858,464691,5175858,CCSP,7/18/2022,5,3,0,Survive,185,Nestling,0,0,2,3,7,NA,15,0,3,0,38,0,15,40,820,8,8,9,9,9,SW,MTORG,nest empty; no parents around,199,199,199,178,0,1,Heavy,65.3,Rest,0,144,179,2,1,8.5
2022,RWBL04648565176203,464856,5176203,RWBL,6/28/2022,1,1,0,Survive,178,Incubating,0,0,4,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,NA,179,199,199,174,0,0,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/1/2022,2,3,0,Survive,178,Incubating,0,0,4,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,knocked sideways by cows,182,199,199,174,0,0,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/4/2022,3,3,0,Survive,178,Incubating,0,0,4,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,NA,185,199,199,174,0,0,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/7/2022,4,3,0,Survive,178,Nestling,0,0,4,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,"white, fluffy, pink, eyes closed",188,199,199,174,0,1,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/9/2022,5,2,0,Survive,178,Nestling,0,0,3,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,NA,190,199,199,174,0,1,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/12/2022,6,3,0,Survive,178,Nestling,0,0,3,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,nest low to ground,193,199,199,174,0,1,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/15/2022,7,3,0,Survive,178,Nestling,0,0,3,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,nest knocked over in water; nestlings still alive,196,199,199,174,0,1,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04648565176203,464856,5176203,RWBL,7/18/2022,8,3,0,Survive,178,Nestling,0,0,3,4,4,NA,0,0,0,15,0,85,0,WATER,690,14,14,12,16,10,SW,MTORG,fledglings around,199,199,199,174,0,1,Full,45.3,Heavy,76.3,179,202,21,1,14
2022,RWBL04645875175799,464587,5175799,RWBL,6/28/2022,1,1,0,Survive,178,Incubating,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,NA,179,196,196,173,0,0,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,RWBL04645875175799,464587,5175799,RWBL,7/1/2022,2,3,0,Survive,178,Incubating,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,almost attacked by BWTE,182,196,196,173,0,0,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,RWBL04645875175799,464587,5175799,RWBL,7/4/2022,3,3,0,Survive,178,Incubating,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,nest is tilted sideways,185,196,196,173,0,0,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,RWBL04645875175799,464587,5175799,RWBL,7/7/2022,4,3,0,Survive,178,Nestling,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,"pink, some white fluff, eyes shut",188,196,196,173,0,1,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,RWBL04645875175799,464587,5175799,RWBL,7/9/2022,5,2,0,Survive,178,Nestling,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,BWTE threw hands,190,196,196,173,0,1,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,RWBL04645875175799,464587,5175799,RWBL,7/12/2022,6,3,0,Survive,178,Nestling,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,saw nestlings outside of nest; mom with food nearby,193,196,196,173,0,1,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,RWBL04645875175799,464587,5175799,RWBL,7/15/2022,7,3,0,Survive,178,Nestling,0,0,4,4,5,NA,0,0,0,3,3,98,0,WATER,1060,13,10,14,14,10,SW,MTORG,NA,196,196,196,173,0,1,Full,45.3,Heavy,76.3,179,202,18,1,12.75
2022,DICK04644065175806,464406,5175806,DICK,7/1/2022,1,3,0,Survive,179,Incubating,2,2,2,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,mom flushed,182,199,199,176,1,0,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,DICK04644065175806,464406,5175806,DICK,7/4/2022,2,3,0,Survive,179,Incubating,3,2,2,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,female flushed,185,199,199,176,1,0,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,DICK04644065175806,464406,5175806,DICK,7/7/2022,3,3,0,Survive,179,Incubating,3,2,2,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,NA,188,199,199,176,1,0,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,DICK04644065175806,464406,5175806,DICK,7/9/2022,4,2,0,Survive,179,Nestling,2,2,2,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,netlings all look identical,190,199,199,176,1,1,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,DICK04644065175806,464406,5175806,DICK,7/12/2022,5,3,0,Survive,179,Nestling,2,2,1,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,NA,193,199,199,176,1,1,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,DICK04644065175806,464406,5175806,DICK,7/15/2022,6,3,0,Survive,179,Nestling,1,2,1,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,NA,196,199,199,176,1,1,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,DICK04644065175806,464406,5175806,DICK,7/18/2022,7,3,0,Survive,179,Nestling,1,2,1,2,3,NA,63,0,3,0,3,0,38,30,940,11,12,10,10,10,SW,MTORG,nest empty; lots of chipping; parents nearby with food,199,199,199,176,1,1,Full,45.3,Heavy,76.3,179,202,21,1,10.75
2022,GADW04645435175893,464543,5175893,GADW,7/21/2022,1,1,0,Survive,201,Incubating,0,0,10,10,21,NA,3,15,3,0,3,0,63,60,780,6,5,6,8,10,SW,MTORG,mom sitting tight,202,207,207,180,0,0,Full,45.3,Heavy,76.3,179,202,23,1,6.25
2022,GADW04645435175893,464543,5175893,GADW,7/23/2022,2,2,0,Survive,201,Incubating,0,0,10,10,21,NA,3,15,3,0,3,0,63,60,780,6,5,6,8,10,SW,MTORG,mom on nest! Nest mom award,204,207,207,180,0,0,Full,45.3,Heavy,76.3,179,202,23,1,6.25
2022,GADW04645435175893,464543,5175893,GADW,7/26/2022,3,3,0,Survive,201,Incubating,0,0,10,10,21,NA,3,15,3,0,3,0,63,60,780,6,5,6,8,10,SW,MTORG,eggs look hatched,207,207,207,180,0,0,Full,45.3,Heavy,76.3,179,202,23,1,6.25
2022,SORA04645615175832,464561,5175832,SORA,6/6/2022,1,4,0,Survive,153,Laying,0,0,6,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,in water,157,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/9/2022,2,3,0,Survive,153,Laying,0,0,9,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,NA,160,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/12/2022,3,3,0,Survive,153,Incubating,0,0,12,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,adult calling; eggs warm,163,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/15/2022,4,3,0,Survive,153,Incubating,0,0,12,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,no adult seen,166,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/18/2022,5,3,0,Survive,153,Incubating,0,0,12,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,parents calling near,169,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/21/2022,6,3,0,Survive,153,Incubating,0,0,12,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,NA,172,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/25/2022,7,4,0,Survive,153,Incubating,0,0,6,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,didn't look predated but also didn't see nestlings/fledglings,176,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,SORA04645615175832,464561,5175832,SORA,6/28/2022,8,3,0,Survive,153,Incubating,0,0,6,2,-10,W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,SW,MTORG,came for veg - still hatching,179,179,179,163,0,0,Full,45.3,Heavy,76.3,179,202,1,1,NA
2022,RWBL04644325175638,464432,5175638,RWBL,6/6/2022,1,4,0,Survive,153,Incubating,0,0,2,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,NA,157,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04644325175638,464432,5175638,RWBL,6/9/2022,2,3,0,Survive,153,Incubating,0,0,4,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,NA,160,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04644325175638,464432,5175638,RWBL,6/12/2022,3,3,0,Survive,153,Incubating,0,0,4,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,age based on lay dates,163,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04644325175638,464432,5175638,RWBL,6/15/2022,4,3,0,Survive,153,Nestling,0,0,4,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,NA,166,176,176,155,0,1,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04644325175638,464432,5175638,RWBL,6/18/2022,5,3,0,Survive,153,Nestling,0,0,4,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,parents near; eyes open,169,176,176,155,0,1,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04644325175638,464432,5175638,RWBL,6/21/2022,6,3,0,Survive,153,Nestling,0,0,3,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,nest on ground,172,176,176,155,0,1,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04644325175638,464432,5175638,RWBL,6/25/2022,7,4,0,Survive,153,Nestling,0,0,3,4,-2,NA,0,0,3,15,3,63,0,0,1520,20,20,14,20,10,SW,MTORG,fledglings around,176,176,176,155,0,1,Full,45.3,Heavy,76.3,179,202,0,0,18.5
2022,RWBL04648855176332,464885,5176332,RWBL,6/6/2022,1,4,0,Survive,153,Incubating,1,0,4,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,NA,157,179,179,156,1,0,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,RWBL04648855176332,464885,5176332,RWBL,6/9/2022,2,3,0,Survive,153,Incubating,1,0,4,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,NA,160,179,179,156,1,0,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,RWBL04648855176332,464885,5176332,RWBL,6/12/2022,3,3,0,Survive,153,Incubating,1,0,4,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,NA,163,179,179,156,1,0,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,RWBL04648855176332,464885,5176332,RWBL,6/18/2022,4,6,0,Survive,153,Nestling,1,0,3,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,"could only see 3, eyes closed, yellow mouth",169,179,179,156,1,1,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,RWBL04648855176332,464885,5176332,RWBL,6/21/2022,5,3,0,Survive,153,Nestling,1,0,3,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,NA,172,179,179,156,1,1,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,RWBL04648855176332,464885,5176332,RWBL,6/25/2022,6,4,0,Survive,153,Nestling,1,0,3,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,NA,176,179,179,156,1,1,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,RWBL04648855176332,464885,5176332,RWBL,6/28/2022,7,3,0,Survive,153,Nestling,1,0,1,1,-3,NA,0,0,0,3,0,85,0,0,1410,20,20,16,20,10,SW,MTORG,fledglings around,179,179,179,156,1,1,Full,45.3,Heavy,76.3,179,202,1,1,19
2022,CCSP04642965175746,464296,5175746,CCSP,6/6/2022,1,4,0,Survive,153,Incubating,0,0,4,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,NA,157,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04642965175746,464296,5175746,CCSP,6/9/2022,2,3,0,Survive,153,Incubating,0,0,4,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,NA,160,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04642965175746,464296,5175746,CCSP,6/12/2022,3,3,0,Survive,153,Incubating,0,0,4,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,NA,163,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04642965175746,464296,5175746,CCSP,6/15/2022,4,3,0,Survive,153,Incubating,0,0,4,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,NA,166,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04642965175746,464296,5175746,CCSP,6/18/2022,5,3,0,Survive,153,Incubating,0,0,4,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,eyes still closed; mom flushed very close,169,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04642965175746,464296,5175746,CCSP,6/21/2022,6,3,0,Survive,153,Incubating,0,0,3,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,maybe 4,172,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04642965175746,464296,5175746,CCSP,6/25/2022,7,4,0,Survive,153,Incubating,0,0,3,2,-2,NA,15,15,38,0,3,0,15,35,930,9,8,9,7,10,SW,MTORG,nest empty; chipping around,176,176,176,155,0,0,Full,45.3,Heavy,76.3,179,202,0,0,8.25
2022,CCSP04644225175786,464422,5175786,CCSP,7/1/2022,1,3,0,Survive,179,Nestling,0,0,4,4,15,NA,85,0,0,0,3,0,38,25,860,10,6,9,9,10,SW,MTORG,eyes barely open,182,188,188,164,0,1,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,CCSP04644225175786,464422,5175786,CCSP,7/4/2022,2,3,0,Survive,179,Nestling,0,0,4,4,15,NA,85,0,0,0,3,0,38,25,860,10,6,9,9,10,SW,MTORG,"pins coming in, dark color",185,188,188,164,0,1,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,CCSP04644225175786,464422,5175786,CCSP,7/7/2022,3,3,0,Survive,179,Nestling,0,0,4,4,15,NA,85,0,0,0,3,0,38,25,860,10,6,9,9,10,SW,MTORG,empty; pooop around nest; adult chipping nearby,188,188,188,164,0,1,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,CCSP04647955176249,464795,5176249,CCSP,7/1/2022,1,3,0,Survive,179,Nestling,0,0,3,4,10,NA,85,0,3,0,0,0,38,30,860,7,12,5,4,10,SW,MTORG,incidental; mom flushed close,182,188,188,169,0,1,Full,45.3,Heavy,76.3,179,202,10,1,7
2022,CCSP04647955176249,464795,5176249,CCSP,7/4/2022,2,3,0,Survive,179,Nestling,0,0,2,4,10,NA,85,0,3,0,0,0,38,30,860,7,12,5,4,10,SW,MTORG,nest is tilted; predator revisiting?,185,188,188,169,0,1,Full,45.3,Heavy,76.3,179,202,10,1,7
2022,CCSP04647955176249,464795,5176249,CCSP,7/7/2022,3,3,0,Survive,179,Nestling,0,0,2,4,10,NA,85,0,3,0,0,0,38,30,860,7,12,5,4,10,SW,MTORG,no poop but adults nearby and chipping,188,188,188,169,0,1,Full,45.3,Heavy,76.3,179,202,10,1,7
2022,GADW04644275175745,464427,5175745,GADW,6/25/2022,1,3,0,Survive,173,Incubating,0,0,10,10,13,NA,15,0,0,0,3,0,85,90,860,9,9,7,9,10,SW,MTORG,flushed,176,188,188,160,0,0,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,GADW04644275175745,464427,5175745,GADW,6/28/2022,2,3,0,Survive,173,Incubating,0,0,10,10,13,NA,15,0,0,0,3,0,85,90,860,9,9,7,9,10,SW,MTORG,"no mom, eggs covered",179,188,188,160,0,0,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,GADW04644275175745,464427,5175745,GADW,7/1/2022,3,3,0,Survive,173,Incubating,0,0,10,10,13,NA,15,0,0,0,3,0,85,90,860,9,9,7,9,10,SW,MTORG,flushed,182,188,188,160,0,0,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,GADW04644275175745,464427,5175745,GADW,7/4/2022,4,3,0,Survive,173,Incubating,0,0,10,10,13,NA,15,0,0,0,3,0,85,90,860,9,9,7,9,10,SW,MTORG,flushed,185,188,188,160,0,0,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,GADW04644275175745,464427,5175745,GADW,7/7/2022,5,3,0,Survive,173,Incubating,0,0,10,10,13,NA,15,0,0,0,3,0,85,90,860,9,9,7,9,10,SW,MTORG,egg shells buried; cut in circles neatly around top; nest intact,188,188,188,160,0,0,Full,45.3,Heavy,76.3,179,202,10,1,8.5
2022,CCSP04643855175780,464385,5175780,CCSP,6/12/2022,1,3,0,Survive,160,Incubating,0,0,4,4,3,NA,38,0,0,0,63,0,3,35,1010,10,11,16,11,10,SW,MTORG,half full eggs?,163,176,176,157,0,0,Full,45.3,Heavy,76.3,179,202,0,0,12
2022,CCSP04643855175780,464385,5175780,CCSP,6/15/2022,2,3,0,Survive,160,Incubating,0,0,4,4,3,NA,38,0,0,0,63,0,3,35,1010,10,11,16,11,10,SW,MTORG,mom flushed,166,176,176,157,0,0,Full,45.3,Heavy,76.3,179,202,0,0,12
2022,CCSP04643855175780,464385,5175780,CCSP,6/18/2022,3,3,0,Survive,160,Nestling,0,0,4,4,3,NA,38,0,0,0,63,0,3,35,1010,10,11,16,11,10,SW,MTORG,mom flushed; one egg hatching,169,176,176,157,0,1,Full,45.3,Heavy,76.3,179,202,0,0,12
2022,CCSP04643855175780,464385,5175780,CCSP,6/21/2022,4,3,0,Survive,160,Nestling,0,0,3,4,3,NA,38,0,0,0,63,0,3,35,1010,10,11,16,11,10,SW,MTORG,NA,172,176,176,157,0,1,Full,45.3,Heavy,76.3,179,202,0,0,12
2022,CCSP04643855175780,464385,5175780,CCSP,6/25/2022,5,4,0,Survive,160,Nestling,0,0,3,4,3,NA,38,0,0,0,63,0,3,35,1010,10,11,16,11,10,SW,MTORG,nest empty; nestling on ground,176,176,176,157,0,1,Full,45.3,Heavy,76.3,179,202,0,0,12
2022,CCSP04645185175727,464518,5175727,CCSP,7/7/2022,1,9,0,Survive,179,Incubating,0,0,4,2,-2,NA,85,0,3,0,3,0,3,20,780,8,9,9,10,10,SW,MTORG,NA,188,196,193,181,0,0,Full,45.3,Heavy,76.3,179,202,16,1,9
