Year,id,Spec,DateChecked,Expos,FirstFound,Fate,Fate2,AgeFound,AgeDay1,Stage,InitBHCO,BHCONum,BHCOPres,InitClutch,Clutch,Open,KBG,SmoothB,Litter,Bare,Forb,Grasslike,Woody,LitterD,Veg.Height,VOR,Paddock,Replicate,Treatment,cTreat,pTreat,cDoD,pDoD,grazed,start,end
2021,NOPI04653575175848,NOPI,18,3,12,0,Survive,15,-124,Incubating,0,0,0,7,7,NA,63.63636363636363,3.0303030303030303,15.151515151515152,0,3.0303030303030303,0,15.151515151515152,111,510,4,7,SW,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04653575175848,NOPI,21,3,12,0,Survive,15,-124,Incubating,0,0,0,7,7,NA,63.63636363636363,3.0303030303030303,15.151515151515152,0,3.0303030303030303,0,15.151515151515152,111,510,4,7,SW,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04644315176588,NOPI,31,3,28,0,Survive,12,-127,Incubating,0,0,0,8,8,NA,31.40495867768595,12.396694214876034,12.396694214876034,0,12.396694214876034,0,31.40495867768595,40,580,4,13,NW,MTORG,49,68,52.3,60.6,8,172,194
2021,NOPI04644315176588,NOPI,34,3,28,0,Survive,12,-127,Incubating,0,0,0,8,8,NA,31.40495867768595,12.396694214876034,12.396694214876034,0,12.396694214876034,0,31.40495867768595,40,580,4,13,NW,MTORG,49,68,52.3,60.6,8,172,194
2021,NOPI04644315176588,NOPI,37,3,28,0,Survive,12,-127,Incubating,0,0,0,8,8,NA,31.40495867768595,12.396694214876034,12.396694214876034,0,12.396694214876034,0,31.40495867768595,40,580,4,13,NW,MTORG,49,68,52.3,60.6,8,172,194
2021,NOPI04644315176588,NOPI,40,3,28,0,Survive,12,-127,Incubating,0,0,0,8,8,NA,31.40495867768595,12.396694214876034,12.396694214876034,0,12.396694214876034,0,31.40495867768595,40,580,4,13,NW,MTORG,49,68,52.3,60.6,8,172,194
2021,NOPI04648685176749,NOPI,22,3,19,0,Survive,19,-120,Incubating,0,0,0,7,7,NA,30.158730158730158,0,2.380952380952381,0,0,0,67.46031746031747,42,582,2,16,NW,MTORG,68,0,76.3,0,18,144,172
2021,NOPI04654665177109,NOPI,9,3,6,0,Survive,2,-137,Incubating,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,MTORG,49,68,52.3,60.6,0,172,194
2021,NOPI04654665177109,NOPI,12,3,6,0,Survive,2,-137,Incubating,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,MTORG,49,68,52.3,60.6,0,172,194
2021,NOPI04654665177109,NOPI,15,3,6,0,Survive,2,-137,Incubating,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,MTORG,49,68,52.3,60.6,0,172,194
2021,NOPI04654665177109,NOPI,18,3,6,0,Survive,2,-137,Incubating,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,MTORG,49,68,52.3,60.6,0,172,194
2021,NOPI04654665177109,NOPI,20,2,6,0,Survive,2,-137,Incubating,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,MTORG,49,68,52.3,60.6,0,172,194
2021,NOPI04654665177109,NOPI,24,4,6,1,Abandoned,2,-137,Incubating,0,0,0,10,10,NA,0,37.62376237623762,0,0,0,0,62.37623762376238,30,875,13.5,2,NE,MTORG,49,68,52.3,60.6,0,172,194
2021,NOPI04654295176684,NOPI,10,3,7,0,Survive,-1,-140,Laying,0,0,0,6,7,NA,29.457364341085274,29.457364341085274,11.627906976744185,0,0,0,29.457364341085274,105,574,3.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654295176684,NOPI,13,3,7,0,Survive,-1,-140,Incubating,0,0,0,6,7,NA,29.457364341085274,29.457364341085274,11.627906976744185,0,0,0,29.457364341085274,105,574,3.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654295176684,NOPI,16,3,7,1,Failed,-1,-140,Incubating,0,0,0,6,7,NA,29.457364341085274,29.457364341085274,11.627906976744185,0,0,0,29.457364341085274,105,574,3.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04656015176858,NOPI,10,3,7,0,Survive,10,-129,Incubating,0,0,0,6,6,NA,63.63636363636363,15.151515151515152,15.151515151515152,0,3.0303030303030303,0,3.0303030303030303,110,455,4.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04656015176858,NOPI,13,3,7,0,Survive,10,-129,Incubating,0,0,0,6,6,NA,63.63636363636363,15.151515151515152,15.151515151515152,0,3.0303030303030303,0,3.0303030303030303,110,455,4.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04656015176858,NOPI,16,3,7,0,Survive,10,-129,Incubating,0,0,0,6,6,NA,63.63636363636363,15.151515151515152,15.151515151515152,0,3.0303030303030303,0,3.0303030303030303,110,455,4.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04656015176858,NOPI,19,3,7,1,Failed,10,-129,Incubating,0,0,0,6,6,NA,63.63636363636363,15.151515151515152,15.151515151515152,0,3.0303030303030303,0,3.0303030303030303,110,455,4.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04653015176591,NOPI,25,3,22,1,Failed,0,-139,Incubating,0,0,0,3,3,NA,13.513513513513514,2.7027027027027026,56.75675675675676,0,13.513513513513514,0,13.513513513513514,33,585,6.25,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04653215176606,NOPI,26,4,22,0,Survive,-5,-144,Laying,0,0,0,5,9,NA,44.18604651162791,17.441860465116278,17.441860465116278,0,3.488372093023256,0,17.441860465116278,130,510,4.25,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04653215176606,NOPI,29,3,22,0,Survive,-5,-144,Incubating,0,0,0,5,10,NA,44.18604651162791,17.441860465116278,17.441860465116278,0,3.488372093023256,0,17.441860465116278,130,510,4.25,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04653215176606,NOPI,32,3,22,0,Survive,-5,-144,Incubating,0,0,0,5,7,NA,44.18604651162791,17.441860465116278,17.441860465116278,0,3.488372093023256,0,17.441860465116278,130,510,4.25,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04653215176606,NOPI,35,3,22,1,Failed,-5,-144,Incubating,0,0,0,5,7,NA,44.18604651162791,17.441860465116278,17.441860465116278,0,3.488372093023256,0,17.441860465116278,130,510,4.25,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657055176817,NOPI,10,3,7,0,Survive,9,-130,Incubating,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657055176817,NOPI,13,3,7,0,Survive,9,-130,Incubating,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657055176817,NOPI,16,3,7,0,Survive,9,-130,Incubating,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657055176817,NOPI,19,3,7,0,Survive,9,-130,Incubating,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657055176817,NOPI,23,4,7,0,Survive,9,-130,Incubating,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657055176817,NOPI,26,3,7,1,Failed,9,-130,Incubating,0,0,0,6,6,NA,36.53846153846153,0,2.8846153846153846,0,0,60.57692307692307,0,44,460,6.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04652765176682,NOPI,26,4,22,0,Survive,5,-134,Incubating,0,0,0,10,10,NA,15.625,0,15.625,0,3.125,0,65.625,110,560,5.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04652765176682,NOPI,29,3,22,1,Failed,5,-134,Incubating,0,0,0,10,10,NA,15.625,0,15.625,0,3.125,0,65.625,110,560,5.75,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657105176883,NOPI,26,4,22,0,Survive,-2,-141,Incubating,0,0,0,6,8,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,90,490,6,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657105176883,NOPI,29,3,22,0,Survive,-2,-141,Incubating,0,0,0,6,8,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,90,490,6,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04657105176883,NOPI,32,3,22,1,Failed,-2,-141,Incubating,0,0,0,6,8,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,90,490,6,3,NE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04651635175993,NOPI,21,3,18,1,Failed,10,-129,Incubating,0,0,0,10,10,NA,58.333333333333336,0,13.88888888888889,0,13.88888888888889,0,13.88888888888889,36,405,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,29,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,32,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,35,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,38,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,41,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,44,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,47,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,50,3,26,0,Survive,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04654045175870,NOPI,53,3,26,1,Failed,-3,-142,Incubating,0,0,0,4,7,NA,44.18604651162791,0,17.441860465116278,0,17.441860465116278,17.441860465116278,3.488372093023256,20,578,4.25,7,SE,MTORG,39,49,51.7,60.2,0,194,215
2021,NOPI04652495175766,NOPI,30,4,26,0,Survive,2,-137,Incubating,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04652495175766,NOPI,33,3,26,0,Survive,2,-137,Incubating,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04652495175766,NOPI,36,3,26,0,Survive,2,-137,Incubating,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04652495175766,NOPI,39,3,26,0,Survive,2,-137,Incubating,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04652495175766,NOPI,42,3,26,0,Survive,2,-137,Incubating,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04652495175766,NOPI,45,3,26,1,Failed,2,-137,Incubating,0,0,0,3,3,NA,15.625,65.625,3.125,0,15.625,0,0,21,914,7.75,8,SE,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04647305176249,NOPI,16,3,13,1,Failed,2,-137,Incubating,0,0,0,9,9,NA,41.75824175824176,0,41.75824175824176,0,0,0,16.483516483516482,20,435,2.5,11,SW,MTORG,0,39,0,33.7,0,NA,NA
2021,NOPI04645595176395,NOPI,16,3,13,1,Failed,10,-129,Incubating,0,0,0,7,7,NA,32.758620689655174,0,12.931034482758621,0,0,0,54.310344827586206,50,785,5.75,12,SW,MTORG,68,0,76.3,0,12,144,172
2022,NOPI04651925176661,NOPI,25,3,22,0,Survive,3,-136,Incubating,0,0,0,5,4,NA,34.61538461538461,0,20.87912087912088,0,8.241758241758241,1.6483516483516485,34.61538461538461,20,811,6.75,2,NE,MTORG,68,0,65.3,0,12,144,179
2022,NOPI04651925176661,NOPI,27,2,22,0,Survive,3,-136,Incubating,0,0,0,5,4,NA,34.61538461538461,0,20.87912087912088,0,8.241758241758241,1.6483516483516485,34.61538461538461,20,811,6.75,2,NE,MTORG,68,0,65.3,0,12,144,179
2022,NOPI04651925176661,NOPI,30,3,22,1,Failed,3,-136,Incubating,0,0,0,5,4,NA,34.61538461538461,0,20.87912087912088,0,8.241758241758241,1.6483516483516485,34.61538461538461,20,811,6.75,2,NE,MTORG,68,0,65.3,0,12,144,179
2022,NOPI04651445176427,NOPI,8,2,6,0,Survive,6,-133,Incubating,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04651445176427,NOPI,12,4,6,0,Survive,6,-133,Incubating,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04651445176427,NOPI,15,3,6,0,Survive,6,-133,Incubating,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04651445176427,NOPI,19,4,6,0,Survive,6,-133,Incubating,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04651445176427,NOPI,22,3,6,0,Survive,6,-133,Incubating,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04651445176427,NOPI,25,3,6,1,Failed,6,-133,Incubating,0,0,0,9,9,NA,51.35135135135135,20.27027027027027,4.054054054054054,0,4.054054054054054,0,20.27027027027027,95,775,7,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04649695176423,NOPI,6,2,4,1,Failed,4,-135,Incubating,0,0,0,9,9,NA,0,48.837209302325576,2.3255813953488373,0,48.837209302325576,0,0,5,1040,6,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04655505176465,NOPI,33,1,32,0,Survive,9,-130,Incubating,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04655505176465,NOPI,36,3,32,0,Survive,9,-130,Incubating,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04655505176465,NOPI,39,3,32,0,Survive,9,-130,Incubating,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04655505176465,NOPI,42,3,32,0,Survive,9,-130,Incubating,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04655505176465,NOPI,45,3,32,0,Survive,9,-130,Incubating,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04655505176465,NOPI,48,3,32,1,Failed,9,-130,Incubating,0,0,0,7,7,NA,4.054054054054054,20.27027027027027,4.054054054054054,0,20.27027027027027,0,51.35135135135135,30,920,8.5,4,NE,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04656885176313,NOPI,36,4,32,0,Survive,15,-124,Incubating,0,0,0,8,8,NA,41.66666666666667,0,7.352941176470589,0,30.88235294117647,1.4705882352941175,18.627450980392158,28,905,7,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04656885176313,NOPI,39,3,32,0,Survive,15,-124,Incubating,0,0,0,8,8,NA,41.66666666666667,0,7.352941176470589,0,30.88235294117647,1.4705882352941175,18.627450980392158,28,905,7,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04656885176313,NOPI,42,3,32,1,Failed,15,-124,Incubating,0,0,0,8,8,NA,41.66666666666667,0,7.352941176470589,0,30.88235294117647,1.4705882352941175,18.627450980392158,28,905,7,5,NE,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04653405175989,NOPI,12,4,8,0,Survive,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04653405175989,NOPI,15,3,8,0,Survive,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04653405175989,NOPI,19,4,8,0,Survive,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04653405175989,NOPI,22,3,8,0,Survive,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04653405175989,NOPI,25,3,8,0,Survive,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04653405175989,NOPI,27,2,8,0,Survive,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04653405175989,NOPI,30,3,8,1,Failed,1,-138,Incubating,0,0,0,8,8,NA,31.932773109243694,0,12.605042016806722,0,2.5210084033613445,0,52.94117647058824,66,781,6.75,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04651425176092,NOPI,12,4,8,0,Survive,3,-136,Incubating,0,0,0,8,8,NA,13.761467889908257,0,13.761467889908257,2.7522935779816518,34.862385321100916,0,34.862385321100916,2,609,4,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04651425176092,NOPI,15,3,8,1,Failed,3,-136,Incubating,0,0,0,8,8,NA,13.761467889908257,0,13.761467889908257,2.7522935779816518,34.862385321100916,0,34.862385321100916,2,609,4,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04652875175832,NOPI,39,4,35,1,Failed,8,-131,Incubating,0,0,0,7,7,NA,39.175257731958766,3.0927835051546393,15.463917525773196,0,3.0927835051546393,0,39.175257731958766,30,810,7.5,7,SE,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04642255175640,NOPI,16,2,14,0,Survive,12,-127,Incubating,0,0,0,9,9,NA,15.151515151515152,63.63636363636363,3.0303030303030303,0,3.0303030303030303,0,15.151515151515152,15,735,6.75,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04642255175640,NOPI,18,2,14,0,Survive,12,-127,Incubating,0,0,0,9,9,NA,15.151515151515152,63.63636363636363,3.0303030303030303,0,3.0303030303030303,0,15.151515151515152,15,735,6.75,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04642255175640,NOPI,21,3,14,1,Failed,12,-127,Incubating,0,0,0,9,9,NA,15.151515151515152,63.63636363636363,3.0303030303030303,0,3.0303030303030303,0,15.151515151515152,15,735,6.75,10,SW,MTORG,49,68,45.3,76.3,0,179,202
2022,NOPI04643085176024,NOPI,18,3,15,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,61.76470588235294,14.705882352941178,2.941176470588235,0,2.941176470588235,2.941176470588235,14.705882352941178,50,775,6.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04643085176024,NOPI,21,3,15,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,61.76470588235294,14.705882352941178,2.941176470588235,0,2.941176470588235,2.941176470588235,14.705882352941178,50,775,6.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04643085176024,NOPI,24,3,15,1,Abandoned,10,-129,Incubating,0,0,0,8,8,NA,61.76470588235294,14.705882352941178,2.941176470588235,0,2.941176470588235,2.941176470588235,14.705882352941178,50,775,6.5,11,SW,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04646675176688,NOPI,43,2,41,0,Survive,8,-131,Incubating,0,0,0,9,9,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,20,1120,9.5,14,NW,MTORG,49,68,45.3,76.3,10,179,202
2022,NOPI04646675176688,NOPI,46,3,41,0,Survive,8,-131,Incubating,0,0,0,9,9,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,20,1120,9.5,14,NW,MTORG,49,68,45.3,76.3,10,179,202
2022,NOPI04646675176688,NOPI,49,3,41,1,Failed,8,-131,Incubating,0,0,0,9,9,NA,17.441860465116278,0,44.18604651162791,0,17.441860465116278,17.441860465116278,3.488372093023256,20,1120,9.5,14,NW,MTORG,49,68,45.3,76.3,10,179,202
2022,NOPI04643735177153,NOPI,37,3,34,1,Failed,-5,-144,Laying,0,0,0,1,1,NA,45.78313253012048,0,18.072289156626507,0,18.072289156626507,18.072289156626507,0,30,860,8.5,15,NW,MTORG,39,49,35.2,52.3,0,202,213
2022,NOPI04647815177065,NOPI,24,4,20,0,Survive,2,-137,Incubating,0,0,0,10,10,NA,13.043478260869565,13.043478260869565,0,0,0,0,73.91304347826086,25,890,10,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04647815177065,NOPI,28,4,20,1,Abandoned,2,-137,Incubating,0,0,0,10,10,NA,13.043478260869565,13.043478260869565,0,0,0,0,73.91304347826086,25,890,10,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04648445176744,NOPI,21,3,18,1,Failed,1,-138,Incubating,0,0,0,9,9,NA,63.90977443609023,11.278195488721805,11.278195488721805,0,2.2556390977443606,0,11.278195488721805,20,980,5.5,16,NW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04645975177012,NOPI,63,4,59,0,Survive,5,-134,Incubating,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,MTORG,39,49,35.2,52.3,12,202,213
2022,NOPI04645975177012,NOPI,66,3,59,0,Survive,5,-134,Incubating,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,MTORG,39,49,35.2,52.3,12,202,213
2022,NOPI04645975177012,NOPI,68,2,59,0,Survive,5,-134,Incubating,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,MTORG,39,49,35.2,52.3,12,202,213
2022,NOPI04645975177012,NOPI,71,3,59,0,Survive,5,-134,Incubating,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,MTORG,39,49,35.2,52.3,12,202,213
2022,NOPI04645975177012,NOPI,73,2,59,0,Survive,5,-134,Incubating,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,MTORG,39,49,35.2,52.3,12,202,213
2022,NOPI04645975177012,NOPI,76,3,59,1,Failed,5,-134,Incubating,0,0,0,7,7,NA,11.278195488721805,2.2556390977443606,11.278195488721805,0,11.278195488721805,0,63.90977443609023,20,528,3.25,15,NW,MTORG,39,49,35.2,52.3,12,202,213
2022,NOPI04648955176421,NOPI,11,4,7,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04648955176421,NOPI,14,3,7,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04648955176421,NOPI,15,1,7,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04648955176421,NOPI,18,3,7,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04648955176421,NOPI,21,3,7,0,Survive,10,-129,Incubating,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
2022,NOPI04648955176421,NOPI,24,3,7,1,Abandoned,10,-129,Incubating,0,0,0,8,8,NA,67.74193548387096,0,0,0,16.129032258064516,0,16.129032258064516,40,900,9,12,SW,MTORG,0,39,0,51.7,0,NA,NA
